cfg_id,ED_PATH,HEL_WORK,BONUS_PCT,DON_STYLE,MOM_GIFT_USE,FX_SCENARIO,RISK_BAND,prob_shortfall_year1,prob_shortfall_year5,prob_shortfall_10yr,cashflow_volatility_10yr,var_95_year1,var_95_10yr_avg,min_cushion_p10,min_cushion_median,prob_insolvency_10yr,expected_shortfall
CFG_NU,JohnsHopkins,Part‑time,0.2,2,0,Base,1,1.0,0.0,0.5559999999999999,0.5410250549720705,-207184.39699463395,-52137.83733589066,-191181.05797007718,-145482.32739227163,0.4,-122655.81932328189
CFG_NV,JohnsHopkins,Part‑time,0.2,2,0,Base,2,1.0,0.0,0.5559999999999999,0.5410250549720705,-207184.39699463395,-52137.83733589066,-191181.05797007718,-145482.32739227163,0.4,-122655.81932328189
CFG_NW,JohnsHopkins,Part‑time,0.2,2,0,Base,3,1.0,0.0,0.5559999999999999,0.5410250549720705,-207184.39699463395,-52137.83733589066,-191181.05797007718,-145482.32739227163,0.4,-122655.81932328189
CFG_NX,JohnsHopkins,Part‑time,0.2,2,0,Stress,1,1.0,0.0,0.567,0.5000410777340083,-207184.39699463395,-55217.99462754502,-191181.05797007718,-145482.32739227163,0.48,-127789.4148093725
CFG_NY,JohnsHopkins,Part‑time,0.2,2,0,Stress,2,1.0,0.0,0.567,0.5000410777340083,-207184.39699463395,-55217.99462754502,-191181.05797007718,-145482.32739227163,0.48,-127789.4148093725
CFG_NZ,JohnsHopkins,Part‑time,0.2,2,0,Stress,3,1.0,0.0,0.567,0.5000410777340083,-207184.39699463395,-55217.99462754502,-191181.05797007718,-145482.32739227163,0.48,-127789.4148093725
CFG_OG,JohnsHopkins,Part‑time,0.3,0,0,Base,1,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_OH,JohnsHopkins,Part‑time,0.3,0,0,Base,2,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_OI,JohnsHopkins,Part‑time,0.3,0,0,Base,3,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_OJ,JohnsHopkins,Part‑time,0.3,0,0,Stress,1,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OK,JohnsHopkins,Part‑time,0.3,0,0,Stress,2,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OL,JohnsHopkins,Part‑time,0.3,0,0,Stress,3,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OM,JohnsHopkins,Part‑time,0.3,0,1,Base,1,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_ON,JohnsHopkins,Part‑time,0.3,0,1,Base,2,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_OO,JohnsHopkins,Part‑time,0.3,0,1,Base,3,0.0,0.0,0.472,0.5182534102743942,29304.44291827754,-39924.57113028955,-132880.34313923877,-99514.3922780485,0.04,-118367.77147442833
CFG_OP,JohnsHopkins,Part‑time,0.3,0,1,Stress,1,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OQ,JohnsHopkins,Part‑time,0.3,0,1,Stress,2,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OR,JohnsHopkins,Part‑time,0.3,0,1,Stress,3,0.0,0.0,0.48200000000000004,0.4895683336069565,29304.44291827754,-42921.365134356914,-138287.15822887624,-105182.88028743138,0.08,-124361.35948256307
CFG_OS,JohnsHopkins,Part‑time,0.3,1,0,Base,1,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_OT,JohnsHopkins,Part‑time,0.3,1,0,Base,2,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_OU,JohnsHopkins,Part‑time,0.3,1,0,Base,3,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_OV,JohnsHopkins,Part‑time,0.3,1,0,Stress,1,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_OW,JohnsHopkins,Part‑time,0.3,1,0,Stress,2,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_OX,JohnsHopkins,Part‑time,0.3,1,0,Stress,3,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_OY,JohnsHopkins,Part‑time,0.3,1,1,Base,1,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_OZ,JohnsHopkins,Part‑time,0.3,1,1,Base,2,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_PA,JohnsHopkins,Part‑time,0.3,1,1,Base,3,0.0,0.0,0.391,0.7606585934898373,54304.442918277535,-14924.57113028955,-181312.2611296936,-145403.82254536747,0.0,-109955.61593348144
CFG_PB,JohnsHopkins,Part‑time,0.3,1,1,Stress,1,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_PC,JohnsHopkins,Part‑time,0.3,1,1,Stress,2,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_PD,JohnsHopkins,Part‑time,0.3,1,1,Stress,3,0.0,0.0,0.41600000000000004,0.6674471450853436,54304.442918277535,-17921.365134356918,-181312.2611296936,-145403.82254536747,0.0,-114950.27260692709
CFG_PE,JohnsHopkins,Part‑time,0.3,2,0,Base,1,1.0,0.0,0.491,0.7572373413965762,-195695.55708172245,-39924.57113028955,-178937.59308033081,-131063.12374159982,0.04,-110422.40240897734
CFG_PF,JohnsHopkins,Part‑time,0.3,2,0,Base,2,1.0,0.0,0.491,0.7572373413965762,-195695.55708172245,-39924.57113028955,-178937.59308033081,-131063.12374159982,0.04,-110422.40240897734
CFG_PG,JohnsHopkins,Part‑time,0.3,2,0,Base,3,1.0,0.0,0.491,0.7572373413965762,-195695.55708172245,-39924.57113028955,-178937.59308033081,-131063.12374159982,0.04,-110422.40240897734
CFG_PH,JohnsHopkins,Part‑time,0.3,2,0,Stress,1,1.0,0.0,0.516,0.6640258929920826,-195695.55708172245,-42921.365134356914,-178937.59308033081,-131521.5712917295,0.08,-115417.05908242299
CFG_PI,JohnsHopkins,Part‑time,0.3,2,0,Stress,2,1.0,0.0,0.516,0.6640258929920826,-195695.55708172245,-42921.365134356914,-178937.59308033081,-131521.5712917295,0.08,-115417.05908242299
CFG_PJ,JohnsHopkins,Part‑time,0.3,2,0,Stress,3,1.0,0.0,0.516,0.6640258929920826,-195695.55708172245,-42921.365134356914,-178937.59308033081,-131521.5712917295,0.08,-115417.05908242299
CFG_PQ,JohnsHopkins,Full‑time,0.0,0,0,Base,1,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PR,JohnsHopkins,Full‑time,0.0,0,0,Base,2,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PS,JohnsHopkins,Full‑time,0.0,0,0,Base,3,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PT,JohnsHopkins,Full‑time,0.0,0,0,Stress,1,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_PU,JohnsHopkins,Full‑time,0.0,0,0,Stress,2,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_PV,JohnsHopkins,Full‑time,0.0,0,0,Stress,3,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_PW,JohnsHopkins,Full‑time,0.0,0,1,Base,1,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PX,JohnsHopkins,Full‑time,0.0,0,1,Base,2,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PY,JohnsHopkins,Full‑time,0.0,0,1,Base,3,0.0,0.0,0.36,1.0021553451923837,29925.188359636708,-27760.60823789247,-111789.287499342,-74084.4148312035,0.0,-93831.32786491576
CFG_PZ,JohnsHopkins,Full‑time,0.0,0,1,Stress,1,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_QA,JohnsHopkins,Full‑time,0.0,0,1,Stress,2,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_QB,JohnsHopkins,Full‑time,0.0,0,1,Stress,3,0.0,0.0,0.37899999999999995,0.8568576762587028,29925.188359636708,-30746.014775876538,-117196.10258897945,-79775.21490494952,0.0,-99802.14094088392
CFG_QC,JohnsHopkins,Full‑time,0.0,1,0,Base,1,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QD,JohnsHopkins,Full‑time,0.0,1,0,Base,2,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QE,JohnsHopkins,Full‑time,0.0,1,0,Base,3,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QF,JohnsHopkins,Full‑time,0.0,1,0,Stress,1,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QG,JohnsHopkins,Full‑time,0.0,1,0,Stress,2,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QH,JohnsHopkins,Full‑time,0.0,1,0,Stress,3,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QI,JohnsHopkins,Full‑time,0.0,1,1,Base,1,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QJ,JohnsHopkins,Full‑time,0.0,1,1,Base,2,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QK,JohnsHopkins,Full‑time,0.0,1,1,Base,3,0.0,0.0,0.244,16.566236709603857,54925.188359636704,-2760.6082378924752,-156737.6350498718,-116815.98552595075,0.0,-85556.34059814514
CFG_QL,JohnsHopkins,Full‑time,0.0,1,1,Stress,1,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QM,JohnsHopkins,Full‑time,0.0,1,1,Stress,2,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QN,JohnsHopkins,Full‑time,0.0,1,1,Stress,3,0.0,0.0,0.26599999999999996,7.273880967389805,54925.188359636704,-5746.014775876542,-156737.6350498718,-116815.98552595075,0.0,-90532.01816145195
CFG_QO,JohnsHopkins,Full‑time,0.0,2,0,Base,1,1.0,0.0,0.344,16.565830293674374,-195074.81164036327,-27760.60823789247,-178079.27642755045,-123190.05854184963,0.0,-89871.90849415702
CFG_QP,JohnsHopkins,Full‑time,0.0,2,0,Base,2,1.0,0.0,0.344,16.565830293674374,-195074.81164036327,-27760.60823789247,-178079.27642755045,-123190.05854184963,0.0,-89871.90849415702
CFG_QQ,JohnsHopkins,Full‑time,0.0,2,0,Base,3,1.0,0.0,0.344,16.565830293674374,-195074.81164036327,-27760.60823789247,-178079.27642755045,-123190.05854184963,0.0,-89871.90849415702
CFG_QR,JohnsHopkins,Full‑time,0.0,2,0,Stress,1,1.0,0.0,0.366,7.273474551460323,-195074.81164036327,-30746.014775876538,-178079.27642755045,-123190.05854184963,0.0,-94847.58605746382
CFG_QS,JohnsHopkins,Full‑time,0.0,2,0,Stress,2,1.0,0.0,0.366,7.273474551460323,-195074.81164036327,-30746.014775876538,-178079.27642755045,-123190.05854184963,0.0,-94847.58605746382
CFG_QT,JohnsHopkins,Full‑time,0.0,2,0,Stress,3,1.0,0.0,0.366,7.273474551460323,-195074.81164036327,-30746.014775876538,-178079.27642755045,-123190.05854184963,0.0,-94847.58605746382
CFG_RA,JohnsHopkins,Full‑time,0.1,0,0,Base,1,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RB,JohnsHopkins,Full‑time,0.1,0,0,Base,2,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RC,JohnsHopkins,Full‑time,0.1,0,0,Base,3,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RD,JohnsHopkins,Full‑time,0.1,0,0,Stress,1,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RE,JohnsHopkins,Full‑time,0.1,0,0,Stress,2,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RF,JohnsHopkins,Full‑time,0.1,0,0,Stress,3,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RG,JohnsHopkins,Full‑time,0.1,0,1,Base,1,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RH,JohnsHopkins,Full‑time,0.1,0,1,Base,2,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RI,JohnsHopkins,Full‑time,0.1,0,1,Base,3,0.0,0.0,0.28700000000000003,2.4196125464807676,41441.170048975255,-15633.191084481496,-101196.19546404856,-61075.46803759466,0.0,-81526.07926243034
CFG_RJ,JohnsHopkins,Full‑time,0.1,0,1,Stress,1,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RK,JohnsHopkins,Full‑time,0.1,0,1,Stress,2,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RL,JohnsHopkins,Full‑time,0.1,0,1,Stress,3,0.0,0.0,0.314,1.5530178645601744,41441.170048975255,-18650.960812002006,-106678.98392596257,-66888.36980092023,0.0,-87561.61871747136
CFG_RM,JohnsHopkins,Full‑time,0.1,1,0,Base,1,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RN,JohnsHopkins,Full‑time,0.1,1,0,Base,2,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RO,JohnsHopkins,Full‑time,0.1,1,0,Base,3,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RP,JohnsHopkins,Full‑time,0.1,1,0,Stress,1,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RQ,JohnsHopkins,Full‑time,0.1,1,0,Stress,2,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RR,JohnsHopkins,Full‑time,0.1,1,0,Stress,3,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RS,JohnsHopkins,Full‑time,0.1,1,1,Base,1,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RT,JohnsHopkins,Full‑time,0.1,1,1,Base,2,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RU,JohnsHopkins,Full‑time,0.1,1,1,Base,3,0.0,0.0,0.177,1.6641978803377224,66441.17004897525,9366.8089155185,-144062.26159545206,-102089.60918711835,0.0,-73271.70700550989
CFG_RV,JohnsHopkins,Full‑time,0.1,1,1,Stress,1,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RW,JohnsHopkins,Full‑time,0.1,1,1,Stress,2,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RX,JohnsHopkins,Full‑time,0.1,1,1,Stress,3,0.0,0.0,0.2,2.8816547625345605,66441.17004897525,6349.039187997996,-144062.26159545206,-102089.60918711835,0.0,-78301.32321804407
CFG_RY,JohnsHopkins,Full‑time,0.1,2,0,Base,1,1.0,0.0,0.277,1.6712133324935607,-183558.82995102476,-15633.191084481496,-165835.81153780408,-108338.7839078549,0.0,-77698.20437719607
CFG_RZ,JohnsHopkins,Full‑time,0.1,2,0,Base,2,1.0,0.0,0.277,1.6712133324935607,-183558.82995102476,-15633.191084481496,-165835.81153780408,-108338.7839078549,0.0,-77698.20437719607
CFG_SA,JohnsHopkins,Full‑time,0.1,2,0,Base,3,1.0,0.0,0.277,1.6712133324935607,-183558.82995102476,-15633.191084481496,-165835.81153780408,-108338.7839078549,0.0,-77698.20437719607
CFG_SB,JohnsHopkins,Full‑time,0.1,2,0,Stress,1,1.0,0.0,0.3,2.888670214690399,-183558.82995102476,-18650.960812002006,-165835.81153780408,-108338.7839078549,0.0,-82727.82058973025
CFG_SC,JohnsHopkins,Full‑time,0.1,2,0,Stress,2,1.0,0.0,0.3,2.888670214690399,-183558.82995102476,-18650.960812002006,-165835.81153780408,-108338.7839078549,0.0,-82727.82058973025
CFG_SD,JohnsHopkins,Full‑time,0.1,2,0,Stress,3,1.0,0.0,0.3,2.888670214690399,-183558.82995102476,-18650.960812002006,-165835.81153780408,-108338.7839078549,0.0,-82727.82058973025
CFG_SK,JohnsHopkins,Full‑time,0.2,0,0,Base,1,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_SL,JohnsHopkins,Full‑time,0.2,0,0,Base,2,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_SM,JohnsHopkins,Full‑time,0.2,0,0,Base,3,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_SN,JohnsHopkins,Full‑time,0.2,0,0,Stress,1,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SO,JohnsHopkins,Full‑time,0.2,0,0,Stress,2,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SP,JohnsHopkins,Full‑time,0.2,0,0,Stress,3,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SQ,JohnsHopkins,Full‑time,0.2,0,1,Base,1,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_SR,JohnsHopkins,Full‑time,0.2,0,1,Base,2,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_SS,JohnsHopkins,Full‑time,0.2,0,1,Base,3,0.0,0.0,0.221,73.83717855206736,52707.015753953536,-3552.510754004569,-90102.25671342942,-48179.563929499986,0.0,-69264.27710894097
CFG_ST,JohnsHopkins,Full‑time,0.2,0,1,Stress,1,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SU,JohnsHopkins,Full‑time,0.2,0,1,Stress,2,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SV,JohnsHopkins,Full‑time,0.2,0,1,Stress,3,0.0,0.0,0.248,21.68555126841554,52707.015753953536,-6559.133894581483,-96044.46904318612,-54016.3038871037,0.0,-75277.5233900948
CFG_SW,JohnsHopkins,Full‑time,0.2,1,0,Base,1,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_SX,JohnsHopkins,Full‑time,0.2,1,0,Base,2,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_SY,JohnsHopkins,Full‑time,0.2,1,0,Base,3,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_SZ,JohnsHopkins,Full‑time,0.2,1,0,Stress,1,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TA,JohnsHopkins,Full‑time,0.2,1,0,Stress,2,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TB,JohnsHopkins,Full‑time,0.2,1,0,Stress,3,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TC,JohnsHopkins,Full‑time,0.2,1,1,Base,1,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_TD,JohnsHopkins,Full‑time,0.2,1,1,Base,2,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_TE,JohnsHopkins,Full‑time,0.2,1,1,Base,3,0.0,0.0,0.127,0.8852924231666455,77707.01575395353,21447.489245995428,-131381.4213894943,-87363.23284828597,0.0,-61023.278787038
CFG_TF,JohnsHopkins,Full‑time,0.2,1,1,Stress,1,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TG,JohnsHopkins,Full‑time,0.2,1,1,Stress,2,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TH,JohnsHopkins,Full‑time,0.2,1,1,Stress,3,0.0,0.0,0.14300000000000002,1.070582142844725,77707.01575395353,18440.866105418514,-131423.2565435426,-87634.60045405476,0.0,-66034.3173546662
CFG_TI,JohnsHopkins,Full‑time,0.2,2,0,Base,1,1.0,0.0,0.227,0.9009921804402653,-172292.98424604646,-3552.5107540045683,-153592.34664805772,-93627.3333030835,0.0,-65602.3949651252
CFG_TJ,JohnsHopkins,Full‑time,0.2,2,0,Base,2,1.0,0.0,0.227,0.9009921804402653,-172292.98424604646,-3552.5107540045683,-153592.34664805772,-93627.3333030835,0.0,-65602.3949651252
CFG_TK,JohnsHopkins,Full‑time,0.2,2,0,Base,3,1.0,0.0,0.227,0.9009921804402653,-172292.98424604646,-3552.5107540045683,-153592.34664805772,-93627.3333030835,0.0,-65602.3949651252
CFG_TL,JohnsHopkins,Full‑time,0.2,2,0,Stress,1,1.0,0.0,0.24299999999999997,1.0862819001183452,-172292.98424604646,-6559.133894581484,-153592.34664805772,-93627.3333030835,0.0,-70613.43353275339
CFG_TM,JohnsHopkins,Full‑time,0.2,2,0,Stress,2,1.0,0.0,0.24299999999999997,1.0862819001183452,-172292.98424604646,-6559.133894581484,-153592.34664805772,-93627.3333030835,0.0,-70613.43353275339
CFG_TN,JohnsHopkins,Full‑time,0.2,2,0,Stress,3,1.0,0.0,0.24299999999999997,1.0862819001183452,-172292.98424604646,-6559.133894581484,-153592.34664805772,-93627.3333030835,0.0,-70613.43353275339
CFG_TU,JohnsHopkins,Full‑time,0.3,0,0,Base,1,0.0,0.0,0.167,1.3708727633482538,63680.78249089732,8498.961679668917,-78350.42800790703,-35352.2641930245,0.0,-57002.47495545158
CFG_TV,JohnsHopkins,Full‑time,0.3,0,0,Base,2,0.0,0.0,0.167,1.3708727633482538,63680.78249089732,8498.961679668917,-78350.42800790703,-35352.2641930245,0.0,-57002.47495545158
CFG_TW,JohnsHopkins,Full‑time,0.3,0,0,Base,3,0.0,0.0,0.167,1.3708727633482538,63680.78249089732,8498.961679668917,-78350.42800790703,-35352.2641930245,0.0,-57002.47495545158
CFG_TX,JohnsHopkins,Full‑time,0.3,0,0,Stress,1,0.0,0.0,0.18600000000000003,1.938884525929557,63680.78249089732,5492.338539092001,-84716.17064312873,-40984.1801343775,0.0,-63015.72123660543
